age Q5..Children.in.HH Q6..Non.HH.Face.to.Face.Count Q7..Six.Feet.Away...If.Q6...0. Q19.20..Race...Ethnicity Social.Distancing.Adherence
70 0 6 6 White TRUE
62 0 2 9 White FALSE
69 0 0 0 Other TRUE
75 0 2 2 White TRUE
73 0 0 0 White TRUE
66 3 0 0 Black TRUE
68 0 5 5 Other TRUE
55 1 5 5 Black TRUE
65 0 2 2 Black TRUE
57 0 9 9 White TRUE
74 0 2 2 White TRUE
72 0 5 6 White FALSE
78 0 1 1 White TRUE
71 0 3 1 Black FALSE
72 0 9 9 White TRUE
75 0 0 0 White TRUE
72 0 0 0 White TRUE
50 0 3 3 Black TRUE
54 0 5 9 White FALSE
49 1 4 4 White TRUE
77 0 9 5 White FALSE
76 0 3 3 Black TRUE
65 0 2 2 Hispanic.Latino TRUE
78 0 1 1 Black TRUE
53 0 1 1 White TRUE
52 1 1 1 White TRUE
67 0 0 0 Black TRUE
76 0 3 0 White FALSE
77 0 1 1 White TRUE
74 3 9 9 Black TRUE
72 0 4 2 Black FALSE
71 0 2 2 Black TRUE
79 0 2 2 White TRUE
48 2 1 1 White TRUE
29 1 9 9 Black TRUE
68 0 0 0 White TRUE
84 0 0 0 White TRUE
61 0 0 0 White TRUE
60 0 9 9 White TRUE
78 0 6 3 Black FALSE
38 0 1 1 Other TRUE
68 0 9 4 White FALSE
50 0 4 4 White TRUE
70 0 5 3 White FALSE
50 1 8 5 Hispanic.Latino FALSE
28 1 1 9 White FALSE
81 0 0 0 White TRUE
65 0 4 2 Black FALSE
56 1 0 0 White TRUE
46 1 4 1 White FALSE
78 2 1 1 White TRUE
74 0 2 2 Black TRUE
74 0 0 0 White TRUE
90 0 9 0 White FALSE
53 0 2 2 White TRUE
74 0 4 2 White FALSE
60 0 5 2 White FALSE
88 0 1 1 White TRUE
93 0 9 3 White FALSE
36 2 1 1 White TRUE
49 0 7 7 White TRUE
34 0 0 0 White TRUE
65 0 0 0 White TRUE
77 0 9 5 White FALSE
68 0 0 0 White TRUE
69 0 0 0 White TRUE
84 0 9 0 White FALSE
77 0 3 3 White TRUE
52 0 0 0 White TRUE
65 0 3 0 White FALSE
48 1 9 9 Black TRUE
90 0 0 0 White TRUE
63 1 2 2 White TRUE
70 0 6 6 White TRUE
43 3 0 0 Black TRUE
68 0 2 2 Black TRUE
70 0 9 9 White TRUE
48 1 1 1 White TRUE
93 0 2 3 White FALSE
76 0 1 1 White TRUE
54 1 0 0 Black TRUE
62 0 0 0 White TRUE
75 0 1 0 White FALSE
57 0 9 9 White TRUE
65 0 0 0 Black TRUE
81 0 0 0 White TRUE
55 2 2 2 White TRUE
47 0 5 2 White FALSE
50 0 0 0 White TRUE
70 0 0 0 White TRUE
72 1 2 1 Black FALSE
72 1 4 1 Black FALSE
80 0 2 3 Other FALSE
75 0 2 1 White FALSE
76 0 5 0 White FALSE
59 0 4 5 White FALSE
68 0 4 4 White TRUE
67 0 0 0 White TRUE
79 0 9 8 Black FALSE
75 3 1 1 White TRUE
68 0 1 3 Black FALSE
57 3 9 8 White FALSE
48 0 3 2 White FALSE
87 0 2 2 White TRUE
66 0 9 0 Other FALSE
68 0 0 0 Hispanic.Latino TRUE
77 0 1 1 White TRUE
84 0 4 4 White TRUE
38 3 3 3 White TRUE
77 0 4 1 White FALSE
83 0 3 3 Black TRUE
57 0 1 1 White TRUE
83 0 0 0 White TRUE
75 0 3 3 White TRUE
53 0 0 0 Black TRUE
83 0 1 1 White TRUE
72 0 2 1 White FALSE
77 0 0 0 White TRUE
55 0 2 9 Black FALSE
67 0 0 0 White TRUE
49 1 0 0 White TRUE
83 0 1 1 White TRUE
75 0 4 4 White TRUE
50 0 0 0 White TRUE
58 0 0 0 White TRUE
66 0 8 1 Other FALSE
78 3 0 0 Black TRUE
77 0 1 1 Black TRUE
71 0 2 2 White TRUE
59 0 0 0 Other TRUE
77 0 0 0 White TRUE
74 0 9 2 White FALSE
52 1 5 3 White FALSE
75 0 0 0 White TRUE
55 2 4 4 White TRUE
66 0 1 1 White TRUE
57 0 9 1 Hispanic.Latino FALSE
80 0 7 0 White FALSE
73 0 7 9 White FALSE
76 0 9 1 White FALSE
45 0 0 0 Other TRUE
65 0 6 6 Black TRUE
57 0 9 9 White TRUE
71 0 1 1 White TRUE
78 0 9 9 White TRUE
86 0 3 2 White FALSE
61 0 9 9 White TRUE
61 0 2 0 White FALSE
70 0 1 0 White FALSE
68 0 1 1 Black TRUE
79 0 0 0 White TRUE
77 0 9 1 White FALSE
80 0 3 3 White TRUE
62 0 0 0 Black TRUE
64 0 4 2 White FALSE
25 2 0 0 White TRUE
65 0 2 2 White TRUE
80 0 2 0 White FALSE
78 0 1 1 White TRUE
79 0 0 0 White TRUE
92 0 0 0 White TRUE
83 1 4 2 White FALSE
88 0 3 3 Black TRUE
72 0 0 0 White TRUE
63 0 2 1 White FALSE
79 0 1 1 White TRUE
49 1 2 2 Black TRUE
37 3 9 0 White FALSE
47 1 9 2 White FALSE
62 0 2 0 White FALSE
72 0 0 0 White TRUE
76 0 0 0 White TRUE
63 0 5 3 White FALSE
58 0 3 2 White FALSE
75 0 4 0 White FALSE
83 0 2 1 Black FALSE
67 0 2 1 White FALSE
48 0 9 3 White FALSE
60 1 2 2 White TRUE
86 0 3 3 White TRUE
71 0 0 0 White TRUE
88 0 2 2 White TRUE
75 0 2 2 White TRUE
66 0 1 1 White TRUE
69 2 1 1 Black TRUE
78 0 0 0 White TRUE
19 0 9 2 White FALSE
76 1 1 1 Black TRUE
52 0 4 4 White TRUE
39 3 2 2 White TRUE
81 0 2 2 White TRUE
85 0 0 0 Black TRUE
50 1 1 1 White TRUE
66 0 8 5 White FALSE
80 0 3 3 White TRUE
64 0 4 4 Black TRUE
73 0 2 2 White TRUE
75 0 1 1 Black TRUE
55 2 8 8 Hispanic.Latino TRUE
71 0 9 9 White TRUE
72 0 9 9 Black TRUE
71 0 9 8 Black FALSE
85 0 0 0 Black TRUE
69 0 0 0 White TRUE
75 0 0 0 White TRUE
75 0 1 1 White TRUE
67 0 0 0 White TRUE
58 0 9 9 Black TRUE
73 0 6 6 White TRUE
65 0 1 9 Black FALSE
55 0 7 7 White TRUE
61 0 9 9 White TRUE
50 1 9 0 White FALSE
88 0 1 1 White TRUE
54 0 1 1 Black TRUE
18 3 0 0 Black TRUE
63 0 2 2 Black TRUE
59 0 3 3 White TRUE
64 0 1 1 Black TRUE
79 0 2 0 White FALSE
51 0 1 1 White TRUE
66 2 2 2 Black TRUE
91 0 1 1 White TRUE
64 0 2 2 White TRUE
82 0 3 1 White FALSE
82 0 9 9 White TRUE
53 0 1 1 Black TRUE
57 1 0 0 White TRUE
52 0 9 1 White FALSE
39 2 0 0 White TRUE
73 0 0 0 Black TRUE
68 0 0 0 White TRUE
43 1 9 0 White FALSE
63 0 1 1 Black TRUE
56 0 1 1 White TRUE
75 0 3 3 White TRUE
81 0 9 6 White FALSE
32 2 6 5 White FALSE
52 0 1 0 White TRUE
76 0 2 2 White TRUE
75 0 2 2 White TRUE
70 0 4 4 White TRUE
40 2 2 2 Black TRUE
66 0 0 0 White TRUE
25 0 9 3 Other FALSE
48 0 7 0 White FALSE
56 0 1 1 Black TRUE
77 0 1 1 Black TRUE
57 0 0 0 White TRUE
68 3 9 9 Black TRUE
72 0 1 1 White TRUE
76 0 0 0 White TRUE
54 1 9 9 White TRUE
87 0 8 8 White TRUE
75 0 1 0 White FALSE
74 0 0 0 White TRUE
57 1 2 1 Black FALSE
71 0 9 9 Other TRUE
86 0 5 5 White TRUE
88 0 1 1 White TRUE
65 2 1 1 Black TRUE
56 0 4 1 White FALSE
81 2 3 3 White TRUE
57 1 5 5 White TRUE
83 0 9 9 White TRUE
86 0 9 6 White FALSE
54 0 2 2 Black TRUE
80 0 6 4 White FALSE
80 0 0 0 Black TRUE
45 1 5 4 White FALSE
62 0 1 1 White TRUE
82 0 4 6 White FALSE
65 0 2 1 White FALSE
70 0 1 1 White TRUE
73 0 2 2 White TRUE
54 0 6 6 White TRUE
54 0 2 2 White TRUE
45 0 9 9 White TRUE
67 0 0 0 White TRUE
79 0 2 2 White TRUE
75 0 6 4 White FALSE
67 0 2 2 White TRUE
60 0 1 1 White TRUE
88 0 2 2 White TRUE
63 0 2 2 White TRUE
89 0 2 1 White FALSE
54 0 5 2 Black FALSE
70 0 1 1 White TRUE
83 0 2 2 White TRUE
62 0 1 1 White TRUE
57 0 3 2 White FALSE
69 0 4 4 White TRUE
89 0 2 2 White TRUE
58 0 1 1 White TRUE
89 0 5 2 White FALSE
76 0 9 0 Black FALSE
50 0 2 2 Other TRUE
78 1 4 2 White FALSE
81 0 1 1 White TRUE
62 0 1 1 White TRUE
69 1 2 2 Black TRUE
81 0 7 0 White FALSE
83 0 1 1 White TRUE
50 0 0 0 White TRUE
68 0 9 9 White TRUE
88 0 9 9 White TRUE
78 0 9 9 White TRUE
75 2 3 9 White FALSE
71 0 2 2 White TRUE
65 0 2 2 White TRUE
30 2 2 2 White TRUE
58 1 5 9 White FALSE
76 0 1 1 Black TRUE
61 0 9 9 White TRUE
81 0 8 8 White TRUE
51 0 9 9 Other TRUE
50 0 9 9 White TRUE
82 0 0 0 White TRUE
55 0 0 0 Black TRUE
44 2 5 3 White FALSE
72 0 1 0 White FALSE
63 0 5 5 White TRUE
57 0 1 1 White TRUE
54 0 2 2 White TRUE
54 0 2 2 Black TRUE
72 0 2 1 White FALSE
58 1 9 9 White TRUE
64 0 5 0 White FALSE
41 3 1 2 Black FALSE
65 0 0 0 White TRUE
76 0 0 0 Black TRUE
59 0 1 0 Other FALSE
67 1 6 6 White TRUE
58 1 2 1 White FALSE
27 0 1 1 White TRUE
44 1 9 0 Other FALSE
63 0 0 0 White TRUE
86 0 0 0 White TRUE
89 0 1 1 White TRUE
57 0 1 1 White TRUE
59 0 3 3 White TRUE
62 2 9 9 Black TRUE
48 1 9 9 White TRUE
56 0 5 5 White TRUE
48 2 3 2 White FALSE
54 0 2 2 White TRUE
46 1 2 2 Black TRUE
67 0 9 9 White TRUE
74 0 5 5 White TRUE
66 0 0 0 Black TRUE
69 0 5 3 White FALSE
49 0 0 0 Black TRUE
83 0 2 4 White FALSE
69 0 0 0 White TRUE
57 0 1 0 Black FALSE
69 0 1 1 White TRUE
64 0 4 2 White FALSE
52 1 3 3 White TRUE
60 0 9 9 White TRUE
82 0 3 3 White TRUE
52 0 0 0 White TRUE
66 0 7 7 White TRUE
82 0 3 3 White TRUE
74 1 2 3 Black FALSE
65 0 3 3 Asian TRUE
83 0 6 5 Black FALSE
76 0 3 0 White FALSE
27 0 3 3 Hispanic.Latino TRUE
71 0 4 4 White TRUE
61 0 1 1 White TRUE
72 3 2 3 Black FALSE
77 0 3 3 Black TRUE
72 0 6 0 Black FALSE
26 1 6 0 Other FALSE
51 0 7 3 White FALSE
75 0 0 0 White TRUE
77 0 0 0 Black TRUE
74 0 2 2 Black TRUE
43 2 6 1 White FALSE
81 0 9 9 White TRUE
54 0 2 3 White FALSE
54 1 2 0 White FALSE
73 0 3 4 White FALSE
77 0 0 0 White TRUE
70 0 0 0 White TRUE
62 0 0 0 White TRUE
68 0 0 0 Black TRUE
65 0 9 5 White FALSE
63 0 3 3 White TRUE
73 0 2 2 White TRUE
67 0 2 1 White FALSE
77 0 0 0 White TRUE
57 0 7 4 Black FALSE
88 0 1 1 White TRUE
62 0 1 1 White TRUE
76 0 0 0 White TRUE
71 0 0 0 Black TRUE
64 0 2 2 White TRUE
71 0 9 9 White TRUE
51 0 1 1 White TRUE
73 0 0 0 White TRUE
71 0 2 2 Black TRUE
88 0 0 0 White TRUE
77 1 9 9 White TRUE
70 0 2 1 White FALSE
58 0 1 1 Other TRUE
74 1 3 0 White FALSE
61 0 0 0 White TRUE
57 0 6 1 White FALSE
77 0 9 9 White TRUE
79 0 7 2 White FALSE
59 0 9 0 White FALSE
73 0 1 1 White TRUE
72 0 1 6 White FALSE
54 0 1 1 White TRUE
72 0 4 4 White TRUE
71 3 0 0 White TRUE
49 1 3 0 White FALSE
57 1 9 5 White FALSE
62 0 2 1 White FALSE
63 0 1 1 White TRUE
82 1 6 6 Black TRUE
49 1 3 3 White TRUE
80 0 6 6 White TRUE
72 0 1 1 White TRUE
81 0 3 0 White FALSE
53 0 1 1 White TRUE
72 0 5 5 Black TRUE
66 0 1 1 White TRUE
50 1 3 1 White TRUE
80 0 0 0 White TRUE
86 0 1 1 White TRUE
69 0 9 9 Black TRUE
72 1 0 0 Black TRUE
71 0 3 3 Black TRUE
57 0 0 0 White TRUE
59 0 0 0 White TRUE
65 0 1 1 White TRUE
87 0 0 0 White TRUE
75 0 2 2 Other TRUE
67 0 5 4 White FALSE
75 0 0 0 White TRUE
86 0 1 1 White TRUE
52 1 9 9 Other TRUE
73 0 9 9 White TRUE
65 1 2 2 Black TRUE
65 0 0 0 White TRUE
49 2 5 0 White FALSE
59 1 0 0 Black TRUE
47 0 6 6 White TRUE
75 1 3 3 Black TRUE
70 1 0 0 Black TRUE
71 0 3 3 White TRUE
82 0 2 2 White TRUE
57 0 2 0 White FALSE
69 0 0 0 White TRUE
58 2 1 1 Black TRUE
76 0 0 0 White TRUE
47 3 9 0 White FALSE
87 0 4 2 White FALSE
65 0 0 0 White TRUE
59 0 9 9 Black TRUE
88 0 1 0 White FALSE
72 0 1 1 White TRUE
51 0 0 0 Black TRUE
77 0 1 0 White FALSE
63 0 6 6 White TRUE
58 0 1 1 White TRUE
80 0 2 1 White FALSE
68 1 1 1 Black TRUE
55 0 0 0 White TRUE
49 1 1 1 Hispanic.Latino TRUE
60 0 0 0 White TRUE
39 3 0 0 Black TRUE
65 0 1 1 Black TRUE
60 0 3 3 Black TRUE
82 0 6 1 White FALSE
87 0 0 0 White TRUE
64 0 6 1 Other FALSE
66 0 1 0 White FALSE
75 0 2 0 Black FALSE
67 1 9 5 White FALSE
70 0 0 0 Black TRUE
63 0 1 1 White TRUE
57 0 6 5 Black FALSE
43 0 4 0 White FALSE
64 1 2 0 White FALSE
68 3 5 5 Black TRUE
70 0 1 1 Black TRUE
77 0 1 0 White FALSE
56 0 1 1 White TRUE
72 0 4 4 White TRUE
30 0 0 0 Black TRUE
37 2 0 0 White TRUE
48 2 6 6 White TRUE
38 1 0 0 White TRUE
76 0 0 0 White TRUE
38 2 9 9 White TRUE
31 1 9 0 White FALSE
55 1 9 5 Black FALSE
70 0 0 0 White TRUE
38 3 9 9 Other TRUE
35 0 9 9 Black TRUE
31 0 2 2 White TRUE
30 0 0 0 Asian TRUE
50 1 3 3 White TRUE
45 3 1 1 Black TRUE
78 0 5 5 White TRUE
26 0 6 6 White TRUE
57 2 0 0 Black TRUE
55 0 0 0 Other TRUE
55 0 3 0 Black FALSE
48 2 0 0 White TRUE
63 0 4 4 White TRUE
29 0 1 0 Black FALSE
50 2 3 3 White TRUE
20 2 0 0 Black TRUE
30 3 2 2 Hispanic.Latino TRUE
45 3 9 6 White FALSE
30 1 9 8 White FALSE
28 0 1 1 Black TRUE
37 3 7 0 White FALSE
33 1 3 3 White TRUE
29 3 3 3 Hispanic.Latino TRUE
36 2 6 3 White FALSE
35 1 2 2 White TRUE
57 0 3 3 White TRUE
68 0 2 2 White TRUE
34 2 2 2 White TRUE
30 0 0 0 Other TRUE
54 1 9 7 White FALSE
21 2 9 0 White FALSE
47 3 0 0 White TRUE
43 1 3 0 White FALSE
65 0 0 0 White TRUE
58 0 2 0 White FALSE
72 0 1 1 White TRUE
32 0 1 1 Hispanic.Latino TRUE
37 2 1 1 Black TRUE
62 0 3 0 White FALSE
64 0 9 9 White TRUE
19 2 0 0 White TRUE
68 0 2 2 Black TRUE
59 0 9 8 Black FALSE
42 2 5 0 Black FALSE
67 0 2 2 White TRUE
65 1 1 0 White FALSE
60 0 0 0 White TRUE
64 0 0 0 Black TRUE
61 0 3 3 Black TRUE
41 2 8 8 White TRUE
32 0 1 2 White FALSE
66 1 0 0 Black TRUE
38 0 0 0 White TRUE
61 0 3 3 White TRUE
30 1 1 1 Asian TRUE
34 0 9 9 Black TRUE
50 1 9 8 White FALSE
59 0 0 0 White TRUE
30 0 0 0 White TRUE
27 0 9 0 Other FALSE
38 1 1 1 White TRUE
21 1 4 4 Hispanic.Latino TRUE
44 3 2 0 White FALSE
55 0 1 0 Other FALSE
24 0 9 0 Black FALSE
33 2 9 8 Black FALSE
71 0 9 6 White FALSE
49 1 9 7 Black FALSE
19 0 2 2 Hispanic.Latino TRUE
44 2 0 0 White TRUE
38 0 0 0 White TRUE
65 0 3 3 White TRUE
40 1 9 0 White FALSE
46 1 9 9 White TRUE
39 2 9 9 White TRUE
27 0 9 9 Hispanic.Latino TRUE
95 0 0 0 White TRUE
65 0 1 1 White TRUE
60 0 2 0 White FALSE
37 2 9 0 Black FALSE
53 0 0 0 White TRUE
66 0 9 9 White TRUE
61 0 9 9 White TRUE
25 0 9 9 White TRUE
47 1 0 0 White TRUE
48 0 0 0 Black TRUE
28 0 3 3 White TRUE
57 0 4 0 White FALSE
52 2 9 9 White TRUE
30 2 6 6 White TRUE
37 3 0 0 Hispanic.Latino TRUE
40 3 8 8 Hispanic.Latino TRUE
63 0 1 9 White FALSE
32 0 0 0 White TRUE
40 2 9 0 White FALSE
52 0 0 0 Hispanic.Latino TRUE
34 0 1 1 White TRUE
46 0 2 2 White TRUE
76 1 0 0 White TRUE
26 0 2 2 White TRUE
52 0 9 3 White FALSE
56 2 0 0 White TRUE
53 0 0 0 White TRUE
72 0 4 4 Black TRUE
71 0 0 0 Black TRUE
64 0 0 0 White TRUE
74 0 4 4 White TRUE
75 1 3 3 White TRUE
64 0 0 0 White TRUE
71 1 9 9 White TRUE
45 1 9 9 White TRUE
70 1 9 4 Black FALSE
65 1 1 1 White TRUE
62 1 3 2 White FALSE
40 2 2 2 White TRUE
47 2 9 0 White FALSE
23 0 5 4 White FALSE
87 0 1 1 White TRUE
87 0 0 0 White TRUE
27 0 9 9 White TRUE
57 2 6 4 White FALSE
19 2 4 4 Black TRUE
29 1 2 1 White FALSE
84 0 0 0 White TRUE
58 0 1 1 Black TRUE
35 2 9 0 White FALSE
48 2 5 6 White FALSE
39 3 9 9 White TRUE
18 3 0 0 White TRUE
35 3 9 9 White TRUE
50 0 0 0 White TRUE
33 0 1 0 White FALSE
50 0 2 1 White FALSE
49 0 4 0 White FALSE
83 0 1 1 White TRUE
25 0 6 3 White FALSE
83 0 0 0 White TRUE
43 2 0 0 Asian TRUE
48 1 9 9 White TRUE
22 3 0 0 Asian TRUE
34 2 0 0 White TRUE
79 0 2 2 White TRUE
45 0 5 3 White FALSE
51 0 0 0 White TRUE
93 0 0 0 White TRUE
87 0 2 2 White TRUE
56 0 0 0 White TRUE
45 1 1 0 Hispanic.Latino FALSE
50 1 0 0 Black TRUE
68 0 6 6 White TRUE
49 0 0 0 White TRUE
22 1 3 3 Black TRUE
62 0 0 0 White TRUE
29 0 1 1 Hispanic.Latino TRUE
61 2 1 3 Black FALSE
34 0 0 0 White TRUE
27 2 0 0 Hispanic.Latino TRUE
28 0 4 4 White TRUE
36 3 9 9 White TRUE
49 2 9 9 White TRUE
38 2 9 4 White FALSE
45 0 1 1 White TRUE
43 1 0 0 Black TRUE
26 0 9 0 Black FALSE
43 2 9 9 Hispanic.Latino TRUE
32 1 3 2 White FALSE
40 2 9 9 White TRUE
26 0 2 0 White TRUE
46 1 3 3 Black TRUE
32 0 0 0 White TRUE
60 1 0 0 Black TRUE
41 3 0 0 Hispanic.Latino TRUE
22 0 5 0 White FALSE
19 0 5 3 White FALSE
67 0 0 0 White TRUE
39 0 3 1 White FALSE
43 2 4 0 White FALSE
45 3 4 0 White FALSE
46 2 6 6 White TRUE
19 0 2 0 Black FALSE
34 2 0 0 White TRUE
32 0 0 0 White TRUE
31 2 0 0 Hispanic.Latino TRUE
69 0 2 2 White TRUE
71 0 0 0 Black TRUE
36 3 0 0 White TRUE
77 0 9 0 White FALSE
75 0 6 6 White TRUE
65 0 0 0 White TRUE
46 3 4 4 White TRUE
35 1 2 2 White TRUE
76 0 0 0 White TRUE
69 0 0 0 White TRUE
28 0 3 3 Black TRUE
46 3 0 0 White TRUE
54 0 9 3 White FALSE
22 0 1 0 White FALSE
34 1 9 3 White FALSE
34 0 0 0 White TRUE
69 0 3 3 White TRUE
41 1 8 9 White FALSE
50 0 3 3 White TRUE
89 1 1 4 White FALSE
66 0 1 0 Other FALSE
27 0 9 9 White TRUE
70 0 0 0 Hispanic.Latino TRUE
43 2 0 0 White TRUE
50 0 3 0 White FALSE
60 2 9 8 Black FALSE
40 0 0 0 Hispanic.Latino TRUE
60 0 2 2 Black TRUE
41 2 0 0 White TRUE
48 3 2 2 White TRUE
38 2 0 0 White TRUE
56 0 4 0 White FALSE
47 2 0 0 Asian TRUE
56 0 4 4 Black TRUE
26 0 2 0 White FALSE
72 0 3 3 White TRUE
63 0 3 3 White TRUE
53 0 1 0 White FALSE
43 1 2 0 White FALSE
34 0 2 0 White FALSE
24 0 9 5 Other FALSE
24 0 3 0 White FALSE
51 0 0 0 Black TRUE
56 0 3 3 White TRUE
66 0 0 0 White TRUE
51 1 3 1 White FALSE
61 3 2 9 Black FALSE
65 0 0 0 White TRUE
33 3 3 1 White FALSE
26 0 0 0 White TRUE
52 1 0 0 White TRUE
69 0 4 4 Hispanic.Latino TRUE
60 0 4 0 Hispanic.Latino FALSE
26 0 3 0 Black FALSE
64 0 6 4 Black FALSE
48 1 3 2 White FALSE
67 0 2 2 White TRUE
56 0 1 5 White FALSE
64 0 9 0 White FALSE
62 0 9 2 White FALSE
42 2 2 0 White FALSE
58 1 2 2 Hispanic.Latino TRUE
67 2 3 3 White TRUE
33 2 9 0 Black FALSE
40 2 9 9 White TRUE
40 2 9 9 White TRUE
39 3 0 0 Black TRUE
50 0 0 0 White TRUE
34 3 0 0 Black TRUE
70 0 0 0 White TRUE
37 2 0 0 White TRUE
25 0 0 0 Asian TRUE
67 0 1 1 Black TRUE
38 3 2 1 Black FALSE
72 0 4 4 Other TRUE
62 2 0 0 White TRUE
40 2 4 2 White FALSE
41 0 4 4 Black TRUE
42 3 0 0 White TRUE
52 0 0 0 White TRUE
57 1 7 0 Black FALSE
66 0 3 2 White FALSE
32 2 2 5 Black FALSE
69 0 4 4 White TRUE
64 0 5 9 White FALSE
47 1 0 0 White TRUE
50 0 9 7 White FALSE
60 0 5 0 Asian FALSE
49 0 1 1 White TRUE
50 1 2 0 White FALSE
22 0 5 0 White FALSE
35 2 9 0 White FALSE
68 1 0 0 White TRUE
26 0 9 0 Black FALSE
66 2 9 9 Other TRUE
36 1 0 0 White TRUE
39 0 2 0 White FALSE
21 1 5 0 White FALSE
48 0 9 6 White FALSE
80 2 1 1 White TRUE
41 3 1 0 White FALSE
50 0 4 3 White FALSE
48 0 0 0 Black TRUE
35 2 9 0 White FALSE
75 0 0 0 Other TRUE
27 0 7 7 White TRUE
50 0 9 9 White TRUE
50 1 1 1 White TRUE
62 0 0 0 White TRUE
71 0 1 0 White FALSE
51 0 0 0 White TRUE
38 2 6 0 White FALSE
40 2 0 0 Black TRUE
27 0 0 0 White TRUE
27 1 2 2 White TRUE
73 2 3 3 Black TRUE
64 0 5 5 White TRUE
73 0 0 0 White TRUE
27 3 4 0 Black FALSE
50 1 2 2 White TRUE
50 3 4 4 White TRUE
39 2 4 4 White TRUE
47 3 9 9 White TRUE
37 3 5 5 White TRUE
24 0 5 0 White FALSE
42 2 1 0 White FALSE
57 0 5 3 White FALSE
46 0 0 0 White TRUE
39 3 9 8 White FALSE
69 0 9 9 White TRUE
68 0 2 2 White TRUE
50 0 3 0 Black FALSE
46 2 3 0 White FALSE
41 0 1 1 White TRUE
71 0 0 0 White TRUE
80 0 0 0 White TRUE
35 1 0 0 Black TRUE
70 0 0 0 White TRUE
42 1 6 0 White FALSE
45 3 2 2 White TRUE
38 0 5 4 Other FALSE
38 1 1 0 White FALSE
62 0 9 9 White TRUE
34 0 0 0 White TRUE
55 0 2 0 White FALSE
77 0 0 0 White TRUE
19 2 1 0 White FALSE
77 0 0 0 White TRUE
47 0 0 0 White TRUE
41 2 0 0 White TRUE
38 0 5 2 Black FALSE
48 1 0 0 Black TRUE
65 0 1 1 White TRUE
44 1 1 1 White TRUE
34 1 0 0 White TRUE
69 2 2 2 Other TRUE
45 2 5 0 Asian FALSE
56 1 0 0 White TRUE
39 0 2 2 Black TRUE
33 3 0 0 White TRUE
25 0 0 0 White TRUE
46 2 1 1 Black TRUE
20 0 5 0 White FALSE
28 0 9 9 White TRUE
69 0 0 0 White TRUE
35 0 5 4 White FALSE
49 1 9 3 White FALSE
53 0 9 9 White TRUE
55 0 4 0 White FALSE
58 0 0 0 White TRUE
65 0 1 0 White FALSE
31 0 2 2 Black TRUE
33 2 2 2 White TRUE
40 1 1 1 White TRUE
49 1 2 2 White TRUE
47 0 1 1 White TRUE
41 3 2 2 White TRUE
66 0 3 0 White FALSE
55 0 2 0 White FALSE
34 0 0 0 White TRUE
29 2 5 2 White FALSE
35 1 5 5 Black TRUE
63 0 4 1 White FALSE
54 0 6 6 White TRUE
27 0 1 0 Black FALSE
52 2 6 0 White FALSE
30 0 0 0 White TRUE
21 0 2 0 White FALSE
20 2 0 0 Hispanic.Latino TRUE
31 0 3 0 White FALSE
48 0 0 0 Asian TRUE
48 2 3 3 White TRUE
