age Q1..Health.Quality DEMOGRAPHICS...GENDER Q4..Number.of.People.in.HH Q5..Children.in.HH Q18..College.Degree Q19.20..Race...Ethnicity week trump_approve_score Social.Distancing.Adherence age_race_ethnicity_asian age_race_ethnicity_black age_race_ethnicity_hispanic age_race_ethnicity_other age_race_ethnicity_white
85 2 Female 7 0 FALSE White 2 4 1 0 0 0 0 85
62 2 Male 2 0 TRUE Black 2 1 1 0 62 0 0 0
76 0 Female 2 0 FALSE White 2 5 1 0 0 0 0 76
33 0 Male 3 1 FALSE Black 2 1 1 0 33 0 0 0
80 2 Male 4 0 TRUE Black 2 1 1 0 80 0 0 0
75 2 Female 1 0 TRUE White 2 1 1 0 0 0 0 75
76 1 Female 2 0 FALSE White 2 3 0 0 0 0 0 76
71 3 Male 1 0 FALSE Black 2 1 0 0 71 0 0 0
57 1 Female 9 3 FALSE Black 2 1 0 0 57 0 0 0
66 3 Female 2 0 TRUE White 2 1 1 0 0 0 0 66
36 3 Female 4 2 TRUE White 2 3 1 0 0 0 0 36
77 3 Female 2 0 FALSE White 2 1 1 0 0 0 0 77
73 2 Female 3 0 TRUE White 2 2 0 0 0 0 0 73
69 2 Female 2 0 FALSE Black 2 1 0 0 69 0 0 0
94 2 Male 4 0 FALSE White 2 5 0 0 0 0 0 94
70 2 Male 1 0 FALSE White 2 5 1 0 0 0 0 70
88 1 Female 2 0 FALSE Black 2 1 0 0 88 0 0 0
86 1 Male 1 0 FALSE Black 2 1 1 0 86 0 0 0
40 3 Male 5 3 TRUE Black 2 2 1 0 40 0 0 0
82 2 Male 2 0 FALSE White 2 3 1 0 0 0 0 82
85 3 Female 3 0 FALSE Black 2 1 0 0 85 0 0 0
41 3 Male 3 2 TRUE White 2 3 0 0 0 0 0 41
82 3 Male 2 0 TRUE White 2 5 1 0 0 0 0 82
69 2 Male 4 1 TRUE White 2 4 1 0 0 0 0 69
46 2 Female 4 1 TRUE Other 2 2 0 0 0 0 46 0
49 3 Female 4 0 FALSE White 2 3 1 0 0 0 0 49
70 1 Female 1 0 FALSE White 2 5 1 0 0 0 0 70
75 2 Female 4 0 FALSE Black 2 1 1 0 75 0 0 0
61 3 Male 2 0 FALSE White 2 5 1 0 0 0 0 61
72 0 Female 4 2 FALSE White 2 5 1 0 0 0 0 72
84 3 Male 3 0 FALSE Black 2 1 0 0 84 0 0 0
75 2 Female 2 0 TRUE White 2 5 0 0 0 0 0 75
83 2 Female 2 0 FALSE Black 2 1 0 0 83 0 0 0
66 1 Female 3 0 FALSE White 2 1 0 0 0 0 0 66
73 2 Male 3 0 FALSE White 2 5 1 0 0 0 0 73
68 1 Female 2 0 FALSE Black 2 1 1 0 68 0 0 0
70 3 Male 1 0 TRUE White 2 1 1 0 0 0 0 70
75 1 Male 5 1 FALSE Black 2 1 1 0 75 0 0 0
81 2 Female 2 0 TRUE Other 2 2 1 0 0 0 81 0
61 2 Male 4 2 FALSE Black 2 1 1 0 61 0 0 0
63 3 Male 3 0 TRUE White 2 5 1 0 0 0 0 63
82 2 Female 2 0 FALSE White 2 1 1 0 0 0 0 82
57 3 Male 3 0 FALSE White 2 5 0 0 0 0 0 57
64 2 Female 2 0 TRUE White 2 5 1 0 0 0 0 64
64 2 Female 2 0 TRUE White 2 5 0 0 0 0 0 64
71 1 Female 5 0 FALSE White 2 4 1 0 0 0 0 71
82 0 Female 4 0 FALSE Black 2 1 1 0 82 0 0 0
66 0 Female 3 1 FALSE Black 2 1 1 0 66 0 0 0
62 3 Female 2 1 TRUE White 2 3 1 0 0 0 0 62
67 3 Female 2 0 TRUE White 2 3 0 0 0 0 0 67
58 1 Male 3 0 TRUE White 2 3 1 0 0 0 0 58
60 3 Female 3 0 TRUE Black 2 1 1 0 60 0 0 0
88 2 Male 1 0 FALSE White 2 4 1 0 0 0 0 88
73 2 Male 4 3 FALSE Black 2 1 0 0 73 0 0 0
74 2 Male 4 0 TRUE Black 2 1 0 0 74 0 0 0
72 1 Female 2 0 FALSE Black 2 1 0 0 72 0 0 0
89 0 Female 1 0 FALSE Black 2 1 1 0 89 0 0 0
75 2 Male 3 0 TRUE Black 2 1 1 0 75 0 0 0
60 3 Female 5 1 TRUE White 2 3 1 0 0 0 0 60
55 1 Female 2 0 TRUE Other 2 2 1 0 0 0 55 0
76 2 Female 2 1 TRUE White 2 2 1 0 0 0 0 76
64 2 Male 3 0 FALSE Black 2 2 1 0 64 0 0 0
68 2 Female 2 0 FALSE White 2 1 1 0 0 0 0 68
76 2 Male 1 0 FALSE Black 2 1 1 0 76 0 0 0
68 2 Female 2 0 TRUE White 2 1 0 0 0 0 0 68
77 2 Male 2 0 TRUE White 2 4 0 0 0 0 0 77
66 2 Male 1 0 FALSE Other 2 2 0 0 0 0 66 0
67 3 Female 2 0 TRUE White 2 5 1 0 0 0 0 67
82 2 Female 4 3 FALSE Black 2 1 1 0 82 0 0 0
50 3 Female 4 1 FALSE White 2 3 1 0 0 0 0 50
72 1 Female 1 0 TRUE Black 2 1 1 0 72 0 0 0
61 3 Female 1 0 FALSE White 2 5 1 0 0 0 0 61
49 2 Female 2 1 FALSE White 2 5 1 0 0 0 0 49
83 3 Male 4 1 FALSE White 2 2 1 0 0 0 0 83
64 0 Female 2 0 FALSE Black 2 1 1 0 64 0 0 0
77 3 Male 3 1 TRUE White 2 2 1 0 0 0 0 77
78 1 Female 5 3 FALSE Black 2 1 1 0 78 0 0 0
80 1 Female 1 0 FALSE White 2 1 1 0 0 0 0 80
84 3 Female 2 0 FALSE White 2 3 1 0 0 0 0 84
57 3 Male 2 0 FALSE White 2 5 1 0 0 0 0 57
49 3 Female 5 1 TRUE Black 2 1 1 0 49 0 0 0
77 2 Male 2 0 FALSE Black 2 1 0 0 77 0 0 0
66 3 Female 3 3 TRUE Black 2 1 0 0 66 0 0 0
57 1 Male 4 1 FALSE White 2 5 1 0 0 0 0 57
64 2 Female 1 0 TRUE Black 2 1 1 0 64 0 0 0
74 2 Male 2 0 FALSE White 2 3 0 0 0 0 0 74
46 1 Female 2 0 TRUE White 2 2 1 0 0 0 0 46
78 1 Male 1 0 FALSE White 2 3 0 0 0 0 0 78
71 2 Male 1 0 FALSE White 2 5 0 0 0 0 0 71
35 0 Female 3 2 FALSE Black 2 1 1 0 35 0 0 0
43 2 Female 5 1 FALSE Black 2 1 1 0 43 0 0 0
55 3 Male 3 0 FALSE White 2 2 1 0 0 0 0 55
47 3 Male 4 1 TRUE White 2 5 1 0 0 0 0 47
62 3 Male 2 0 TRUE White 2 1 0 0 0 0 0 62
63 2 Female 4 1 TRUE Black 2 1 1 0 63 0 0 0
89 2 Male 2 0 FALSE White 2 2 0 0 0 0 0 89
66 2 Female 2 0 FALSE Black 2 5 1 0 66 0 0 0
89 2 Female 1 0 FALSE White 2 1 0 0 0 0 0 89
48 2 Female 4 1 TRUE White 2 5 0 0 0 0 0 48
63 2 Female 9 3 TRUE Black 2 1 1 0 63 0 0 0
92 1 Female 1 0 TRUE White 2 3 0 0 0 0 0 92
82 1 Female 3 1 FALSE White 2 2 1 0 0 0 0 82
92 2 Male 1 0 TRUE White 2 3 0 0 0 0 0 92
78 3 Male 2 0 TRUE White 2 5 0 0 0 0 0 78
90 2 Male 1 0 FALSE White 2 3 1 0 0 0 0 90
75 0 Male 2 0 FALSE Black 2 1 1 0 75 0 0 0
49 2 Male 4 1 TRUE White 2 5 1 0 0 0 0 49
59 2 Male 2 0 FALSE White 2 5 1 0 0 0 0 59
53 2 Female 4 1 FALSE White 2 3 1 0 0 0 0 53
85 2 Female 1 0 TRUE Black 2 1 0 0 85 0 0 0
85 0 Female 2 0 FALSE White 2 5 1 0 0 0 0 85
65 3 Male 2 0 TRUE White 2 5 0 0 0 0 0 65
18 3 Male 5 2 TRUE White 2 3 0 0 0 0 0 18
57 2 Male 1 0 FALSE White 2 3 1 0 0 0 0 57
50 0 Female 3 0 TRUE White 2 2 0 0 0 0 0 50
93 2 Male 2 1 FALSE White 2 1 0 0 0 0 0 93
81 3 Female 1 0 TRUE White 2 1 1 0 0 0 0 81
88 1 Female 5 1 FALSE Black 2 1 1 0 88 0 0 0
58 2 Male 1 0 FALSE White 2 2 1 0 0 0 0 58
50 2 Female 5 1 FALSE White 2 3 0 0 0 0 0 50
78 0 Female 2 0 TRUE White 2 4 0 0 0 0 0 78
44 1 Female 5 0 FALSE White 2 3 0 0 0 0 0 44
73 2 Male 1 0 FALSE Black 2 1 1 0 73 0 0 0
80 0 Female 2 0 FALSE White 2 3 1 0 0 0 0 80
67 1 Male 2 0 FALSE White 2 5 1 0 0 0 0 67
73 1 Female 2 0 TRUE Black 2 1 1 0 73 0 0 0
58 3 Female 2 0 TRUE White 2 5 1 0 0 0 0 58
53 3 Male 4 1 FALSE White 2 3 0 0 0 0 0 53
84 2 Female 2 0 FALSE White 2 5 1 0 0 0 0 84
74 2 Female 2 0 FALSE White 2 2 0 0 0 0 0 74
74 2 Female 2 0 TRUE White 2 5 0 0 0 0 0 74
57 3 Male 2 3 FALSE White 2 5 1 0 0 0 0 57
82 2 Male 2 0 FALSE White 2 5 1 0 0 0 0 82
65 2 Male 2 0 TRUE White 2 4 1 0 0 0 0 65
62 1 Female 1 0 FALSE Black 2 1 1 0 62 0 0 0
75 2 Female 1 0 FALSE White 2 1 1 0 0 0 0 75
72 1 Female 2 0 FALSE Black 2 1 0 0 72 0 0 0
46 3 Female 4 2 TRUE White 2 1 1 0 0 0 0 46
48 2 Female 4 0 TRUE Black 2 1 1 0 48 0 0 0
81 2 Female 2 0 FALSE Black 2 1 0 0 81 0 0 0
76 1 Female 1 0 FALSE Black 2 1 0 0 76 0 0 0
78 0 Female 1 0 FALSE Black 2 1 1 0 78 0 0 0
79 2 Male 2 0 FALSE White 2 1 1 0 0 0 0 79
34 2 Female 1 0 TRUE White 2 1 1 0 0 0 0 34
33 0 Female 9 3 FALSE White 2 3 1 0 0 0 0 33
67 3 Female 2 1 TRUE White 2 5 1 0 0 0 0 67
19 2 Male 7 3 FALSE Hispanic.Latino 2 3 1 0 0 19 0 0
61 2 Female 3 0 TRUE Black 2 1 1 0 61 0 0 0
66 2 Female 4 0 FALSE White 2 5 1 0 0 0 0 66
76 2 Female 1 1 TRUE White 2 3 1 0 0 0 0 76
75 3 Female 3 0 FALSE White 2 5 1 0 0 0 0 75
85 2 Male 2 1 FALSE White 2 1 1 0 0 0 0 85
48 3 Female 3 3 TRUE Black 2 1 0 0 48 0 0 0
70 3 Female 2 1 FALSE White 2 1 1 0 0 0 0 70
70 2 Male 2 0 FALSE White 2 5 1 0 0 0 0 70
69 1 Female 2 0 FALSE White 2 4 1 0 0 0 0 69
66 0 Male 3 0 FALSE White 2 3 1 0 0 0 0 66
80 3 Female 2 0 TRUE White 2 4 0 0 0 0 0 80
79 0 Female 1 0 FALSE White 2 1 0 0 0 0 0 79
81 2 Female 4 0 FALSE White 2 4 1 0 0 0 0 81
64 2 Female 4 0 TRUE Black 2 1 0 0 64 0 0 0
60 0 Female 1 0 FALSE Black 2 1 1 0 60 0 0 0
65 2 Male 4 0 FALSE White 2 5 0 0 0 0 0 65
59 3 Male 3 1 TRUE Black 2 1 1 0 59 0 0 0
54 3 Female 4 0 FALSE White 2 3 0 0 0 0 0 54
63 3 Male 2 0 TRUE White 2 5 1 0 0 0 0 63
89 1 Male 2 0 TRUE White 2 3 1 0 0 0 0 89
77 1 Male 4 1 FALSE White 2 5 1 0 0 0 0 77
60 2 Male 2 0 FALSE White 2 3 0 0 0 0 0 60
78 2 Male 3 0 FALSE White 2 5 1 0 0 0 0 78
80 3 Male 4 1 TRUE White 2 4 1 0 0 0 0 80
51 0 Female 2 0 FALSE White 2 5 0 0 0 0 0 51
60 1 Female 2 0 FALSE Black 2 3 0 0 60 0 0 0
71 3 Male 2 0 FALSE Black 2 1 1 0 71 0 0 0
66 2 Male 4 0 FALSE White 2 5 0 0 0 0 0 66
48 2 Female 3 1 FALSE Black 2 1 0 0 48 0 0 0
75 2 Male 2 0 FALSE White 2 3 1 0 0 0 0 75
46 2 Female 2 1 FALSE White 2 4 1 0 0 0 0 46
84 1 Male 1 0 FALSE Black 2 1 0 0 84 0 0 0
56 3 Female 3 0 TRUE White 2 1 1 0 0 0 0 56
62 2 Female 3 1 TRUE Black 2 1 1 0 62 0 0 0
57 2 Female 3 0 FALSE Black 2 1 0 0 57 0 0 0
84 2 Male 4 0 FALSE White 2 5 0 0 0 0 0 84
71 3 Female 1 0 FALSE White 2 5 1 0 0 0 0 71
83 0 Female 1 0 FALSE White 2 5 0 0 0 0 0 83
47 3 Male 5 0 FALSE White 2 5 0 0 0 0 0 47
81 1 Female 1 1 FALSE White 2 3 1 0 0 0 0 81
60 3 Male 3 0 TRUE White 2 1 1 0 0 0 0 60
88 1 Female 2 0 TRUE White 2 5 1 0 0 0 0 88
68 2 Male 4 1 FALSE White 2 1 0 0 0 0 0 68
86 1 Female 4 1 FALSE Other 2 1 1 0 0 0 86 0
74 3 Female 1 1 TRUE White 2 1 1 0 0 0 0 74
65 2 Female 6 0 FALSE White 2 3 1 0 0 0 0 65
89 2 Female 2 0 TRUE White 2 3 1 0 0 0 0 89
74 3 Female 2 1 FALSE White 2 5 1 0 0 0 0 74
81 2 Female 1 0 TRUE Other 2 3 1 0 0 0 81 0
69 3 Female 2 0 TRUE White 2 5 1 0 0 0 0 69
70 1 Female 1 0 TRUE Other 2 1 0 0 0 0 70 0
41 0 Female 4 1 FALSE White 2 1 1 0 0 0 0 41
56 3 Female 2 0 TRUE Black 2 1 1 0 56 0 0 0
75 2 Female 2 0 FALSE White 2 5 0 0 0 0 0 75
75 3 Female 1 0 TRUE White 2 1 0 0 0 0 0 75
72 0 Female 3 3 FALSE White 2 2 1 0 0 0 0 72
66 3 Female 3 0 TRUE White 2 5 1 0 0 0 0 66
84 2 Male 9 0 TRUE White 2 3 1 0 0 0 0 84
52 2 Male 3 1 FALSE White 2 3 1 0 0 0 0 52
82 2 Male 3 0 FALSE White 2 5 1 0 0 0 0 82
80 2 Female 1 0 TRUE White 2 5 0 0 0 0 0 80
64 2 Male 1 0 TRUE Black 2 1 1 0 64 0 0 0
88 2 Female 2 0 FALSE Black 2 1 0 0 88 0 0 0
84 3 Male 3 0 FALSE White 2 5 1 0 0 0 0 84
60 1 Male 2 0 TRUE White 2 3 1 0 0 0 0 60
68 2 Female 2 1 TRUE White 2 1 1 0 0 0 0 68
61 0 Female 1 0 FALSE White 2 3 0 0 0 0 0 61
78 2 Female 1 0 FALSE Black 2 1 1 0 78 0 0 0
84 2 Female 2 0 FALSE White 2 3 1 0 0 0 0 84
75 2 Female 1 1 FALSE White 2 1 1 0 0 0 0 75
77 2 Female 1 0 FALSE White 2 5 0 0 0 0 0 77
76 3 Male 2 0 TRUE White 2 3 1 0 0 0 0 76
94 2 Male 2 0 TRUE Black 2 1 1 0 94 0 0 0
67 1 Female 3 2 FALSE White 2 3 1 0 0 0 0 67
51 2 Female 2 0 TRUE Asian 2 1 1 51 0 0 0 0
55 3 Female 3 1 TRUE White 2 3 1 0 0 0 0 55
66 1 Male 2 0 FALSE Black 2 1 0 0 66 0 0 0
49 2 Male 6 0 FALSE Black 2 1 1 0 49 0 0 0
69 3 Female 2 0 FALSE Black 2 1 1 0 69 0 0 0
84 1 Male 2 0 TRUE White 2 3 0 0 0 0 0 84
64 2 Female 3 0 FALSE Black 2 1 0 0 64 0 0 0
43 2 Female 4 2 TRUE White 2 5 1 0 0 0 0 43
69 3 Female 2 0 FALSE Black 2 1 0 0 69 0 0 0
62 2 Female 2 0 FALSE White 2 5 1 0 0 0 0 62
79 0 Female 2 0 FALSE Black 2 2 1 0 79 0 0 0
77 3 Male 3 0 FALSE White 2 4 0 0 0 0 0 77
50 2 Female 4 0 FALSE Black 2 1 0 0 50 0 0 0
61 3 Female 2 0 TRUE White 2 5 0 0 0 0 0 61
46 2 Female 5 1 FALSE White 2 3 0 0 0 0 0 46
72 1 Female 2 1 FALSE White 2 4 1 0 0 0 0 72
81 3 Female 2 0 FALSE White 2 5 1 0 0 0 0 81
72 3 Female 2 0 FALSE Black 2 1 1 0 72 0 0 0
57 2 Male 2 0 TRUE White 2 5 1 0 0 0 0 57
80 3 Female 2 0 FALSE White 2 1 0 0 0 0 0 80
38 3 Female 4 2 TRUE White 2 2 1 0 0 0 0 38
45 3 Male 4 2 TRUE Hispanic.Latino 2 3 1 0 0 45 0 0
88 1 Male 7 1 TRUE White 2 4 1 0 0 0 0 88
61 3 Female 3 0 FALSE White 2 5 1 0 0 0 0 61
72 1 Female 2 0 FALSE White 2 2 1 0 0 0 0 72
65 3 Male 2 0 FALSE White 2 5 1 0 0 0 0 65
67 1 Male 2 1 FALSE White 2 3 0 0 0 0 0 67
51 2 Female 2 0 TRUE Black 2 1 1 0 51 0 0 0
54 2 Male 4 3 TRUE Black 2 5 0 0 54 0 0 0
51 2 Female 2 0 FALSE Other 2 2 1 0 0 0 51 0
72 1 Female 2 0 FALSE White 2 1 1 0 0 0 0 72
74 3 Male 1 0 FALSE Black 2 1 1 0 74 0 0 0
89 2 Female 1 0 FALSE White 2 3 1 0 0 0 0 89
43 3 Female 4 2 TRUE White 2 5 1 0 0 0 0 43
84 2 Female 1 0 TRUE White 2 1 0 0 0 0 0 84
64 2 Male 2 0 TRUE White 2 5 1 0 0 0 0 64
64 1 Female 2 0 FALSE Black 2 1 1 0 64 0 0 0
63 3 Female 3 0 TRUE White 2 1 1 0 0 0 0 63
89 2 Male 1 1 FALSE White 2 5 0 0 0 0 0 89
76 3 Male 2 0 FALSE White 2 5 1 0 0 0 0 76
74 2 Female 1 0 TRUE White 2 1 1 0 0 0 0 74
80 2 Female 1 0 FALSE White 2 5 1 0 0 0 0 80
66 2 Female 3 0 FALSE Black 2 1 0 0 66 0 0 0
75 0 Female 2 0 FALSE White 2 1 1 0 0 0 0 75
56 2 Female 1 0 TRUE Black 2 1 1 0 56 0 0 0
47 2 Female 3 0 FALSE White 2 2 1 0 0 0 0 47
60 2 Female 2 0 FALSE White 2 5 1 0 0 0 0 60
21 0 Male 1 1 TRUE White 2 1 0 0 0 0 0 21
60 0 Female 2 0 FALSE White 2 4 1 0 0 0 0 60
72 1 Female 2 0 FALSE Black 2 1 1 0 72 0 0 0
56 3 Male 9 2 FALSE White 2 5 0 0 0 0 0 56
65 3 Female 2 1 FALSE White 2 5 1 0 0 0 0 65
45 3 Female 2 0 TRUE White 2 3 1 0 0 0 0 45
73 2 Female 2 0 FALSE White 2 2 1 0 0 0 0 73
72 2 Female 1 0 FALSE White 2 5 0 0 0 0 0 72
80 2 Female 2 0 TRUE White 2 1 0 0 0 0 0 80
99 0 Female 8 3 TRUE Hispanic.Latino 2 4 0 0 0 99 0 0
71 3 Female 2 0 FALSE White 2 5 0 0 0 0 0 71
35 3 Male 4 0 FALSE Black 2 2 1 0 35 0 0 0
66 1 Female 6 0 FALSE White 2 1 1 0 0 0 0 66
51 2 Male 4 2 TRUE White 2 1 1 0 0 0 0 51
59 2 Female 2 0 TRUE Black 2 1 0 0 59 0 0 0
66 2 Female 2 0 FALSE White 2 5 0 0 0 0 0 66
73 2 Male 1 0 FALSE White 2 1 0 0 0 0 0 73
56 1 Male 2 0 FALSE White 2 2 1 0 0 0 0 56
44 3 Female 5 0 FALSE White 2 5 0 0 0 0 0 44
75 3 Female 2 0 FALSE White 2 5 1 0 0 0 0 75
82 0 Female 2 0 FALSE White 2 5 1 0 0 0 0 82
79 3 Female 1 1 FALSE White 2 1 1 0 0 0 0 79
75 0 Female 1 0 FALSE Black 2 1 1 0 75 0 0 0
82 3 Male 2 0 TRUE White 2 3 1 0 0 0 0 82
80 1 Female 1 0 FALSE White 2 5 0 0 0 0 0 80
52 0 Female 3 1 FALSE Black 2 2 0 0 52 0 0 0
79 3 Male 3 1 TRUE White 2 4 1 0 0 0 0 79
82 2 Female 3 0 FALSE White 2 3 0 0 0 0 0 82
63 2 Female 2 0 FALSE White 2 5 1 0 0 0 0 63
77 2 Female 1 0 FALSE Black 2 1 1 0 77 0 0 0
84 2 Male 2 1 FALSE White 2 3 0 0 0 0 0 84
69 1 Female 3 1 FALSE Black 2 1 1 0 69 0 0 0
59 3 Female 3 0 TRUE White 2 5 1 0 0 0 0 59
79 1 Male 5 0 FALSE Black 2 3 0 0 79 0 0 0
85 2 Male 4 1 FALSE White 2 3 0 0 0 0 0 85
67 2 Female 2 0 FALSE White 2 1 1 0 0 0 0 67
90 1 Female 2 3 TRUE White 2 1 0 0 0 0 0 90
71 1 Female 1 0 TRUE White 2 4 0 0 0 0 0 71
80 3 Female 9 0 FALSE Black 2 1 1 0 80 0 0 0
75 2 Male 2 0 TRUE White 2 4 1 0 0 0 0 75
87 3 Female 2 0 FALSE White 2 5 1 0 0 0 0 87
78 3 Female 2 0 TRUE White 2 5 0 0 0 0 0 78
45 3 Female 9 3 TRUE White 2 5 0 0 0 0 0 45
88 2 Female 2 0 TRUE White 2 5 1 0 0 0 0 88
79 3 Male 2 0 TRUE White 2 5 1 0 0 0 0 79
83 3 Female 2 0 FALSE White 2 2 1 0 0 0 0 83
53 3 Female 5 1 TRUE White 2 1 1 0 0 0 0 53
57 0 Female 2 1 FALSE Other 2 5 0 0 0 0 57 0
53 2 Male 3 0 FALSE White 2 5 0 0 0 0 0 53
73 3 Female 2 0 FALSE Black 2 1 0 0 73 0 0 0
80 3 Female 1 0 FALSE Black 2 3 0 0 80 0 0 0
68 2 Male 2 0 FALSE White 2 5 1 0 0 0 0 68
68 2 Female 1 0 TRUE Black 2 1 1 0 68 0 0 0
73 3 Male 2 0 FALSE White 2 5 1 0 0 0 0 73
82 2 Female 1 0 FALSE White 2 2 1 0 0 0 0 82
77 0 Female 4 1 FALSE Black 2 1 0 0 77 0 0 0
91 3 Male 1 0 FALSE White 2 2 0 0 0 0 0 91
92 3 Male 1 0 FALSE White 2 1 0 0 0 0 0 92
62 1 Female 2 0 FALSE White 2 1 1 0 0 0 0 62
52 1 Female 2 1 FALSE Black 2 1 1 0 52 0 0 0
74 2 Male 3 0 TRUE White 2 4 0 0 0 0 0 74
66 3 Female 3 0 TRUE White 2 3 1 0 0 0 0 66
66 2 Female 2 0 TRUE White 2 5 1 0 0 0 0 66
64 0 Female 3 0 FALSE White 2 5 0 0 0 0 0 64
74 3 Female 2 0 TRUE Hispanic.Latino 2 1 1 0 0 74 0 0
69 2 Female 3 0 FALSE White 2 1 1 0 0 0 0 69
75 3 Male 2 0 FALSE Black 2 1 0 0 75 0 0 0
71 2 Male 2 0 TRUE White 2 1 1 0 0 0 0 71
75 3 Female 2 0 TRUE White 2 1 0 0 0 0 0 75
78 3 Male 2 0 TRUE White 2 1 1 0 0 0 0 78
67 3 Female 1 0 TRUE Black 2 1 1 0 67 0 0 0
65 3 Female 2 0 FALSE White 2 5 0 0 0 0 0 65
80 2 Female 2 0 TRUE White 2 5 1 0 0 0 0 80
60 3 Female 2 0 FALSE Black 2 1 1 0 60 0 0 0
78 2 Female 2 0 FALSE Black 2 1 1 0 78 0 0 0
76 1 Female 2 0 FALSE Black 2 1 0 0 76 0 0 0
75 3 Male 2 1 TRUE White 2 4 1 0 0 0 0 75
84 2 Male 2 0 FALSE White 2 5 0 0 0 0 0 84
77 2 Female 4 0 TRUE Black 2 1 1 0 77 0 0 0
52 2 Female 3 0 TRUE White 2 3 1 0 0 0 0 52
59 1 Female 1 0 FALSE Black 2 1 0 0 59 0 0 0
61 3 Male 1 0 FALSE Other 2 5 1 0 0 0 61 0
74 2 Female 2 0 TRUE White 2 5 1 0 0 0 0 74
70 1 Female 2 0 FALSE White 2 2 0 0 0 0 0 70
70 2 Female 2 0 FALSE White 2 1 1 0 0 0 0 70
86 2 Male 1 0 FALSE White 2 1 0 0 0 0 0 86
58 3 Male 1 0 FALSE White 2 4 0 0 0 0 0 58
47 2 Female 3 0 FALSE White 2 3 1 0 0 0 0 47
57 2 Male 4 1 TRUE White 2 4 1 0 0 0 0 57
85 2 Female 1 0 FALSE White 2 5 0 0 0 0 0 85
81 3 Female 2 0 TRUE White 2 5 0 0 0 0 0 81
84 3 Female 2 0 FALSE White 2 3 1 0 0 0 0 84
75 0 Male 4 0 FALSE White 2 5 0 0 0 0 0 75
73 2 Female 1 0 FALSE White 2 3 1 0 0 0 0 73
59 2 Female 3 0 FALSE Black 2 1 0 0 59 0 0 0
70 2 Male 2 0 FALSE White 2 5 1 0 0 0 0 70
47 2 Female 6 3 TRUE White 2 3 1 0 0 0 0 47
81 3 Female 2 0 FALSE Black 2 1 0 0 81 0 0 0
74 1 Female 2 0 FALSE Black 2 1 1 0 74 0 0 0
62 1 Female 2 0 FALSE White 2 4 0 0 0 0 0 62
84 1 Male 1 0 FALSE White 2 3 1 0 0 0 0 84
69 3 Female 2 3 FALSE White 2 5 1 0 0 0 0 69
50 1 Male 5 0 FALSE White 2 4 0 0 0 0 0 50
85 2 Female 2 0 FALSE White 2 1 0 0 0 0 0 85
76 2 Female 1 0 FALSE White 2 5 0 0 0 0 0 76
27 3 Female 1 0 FALSE White 2 1 1 0 0 0 0 27
75 3 Female 3 1 TRUE Other 2 4 0 0 0 0 75 0
78 2 Female 9 1 FALSE Black 2 1 0 0 78 0 0 0
20 3 Female 8 0 TRUE Other 2 1 1 0 0 0 20 0
93 0 Female 3 0 FALSE White 2 5 0 0 0 0 0 93
64 1 Male 1 0 FALSE White 2 4 1 0 0 0 0 64
65 2 Female 2 0 TRUE Black 2 1 1 0 65 0 0 0
93 1 Female 2 0 FALSE White 2 5 1 0 0 0 0 93
81 2 Female 2 0 FALSE Black 2 1 1 0 81 0 0 0
70 1 Female 3 0 FALSE White 2 1 0 0 0 0 0 70
63 1 Female 6 0 FALSE White 2 3 1 0 0 0 0 63
70 3 Female 3 0 FALSE Black 2 1 1 0 70 0 0 0
77 2 Female 2 1 FALSE White 2 3 1 0 0 0 0 77
52 2 Female 4 0 TRUE White 2 5 1 0 0 0 0 52
53 2 Female 4 0 FALSE Black 2 1 1 0 53 0 0 0
85 2 Female 1 1 FALSE White 2 5 1 0 0 0 0 85
70 2 Female 1 0 FALSE Black 2 1 1 0 70 0 0 0
57 3 Male 2 0 TRUE White 2 3 1 0 0 0 0 57
45 2 Male 3 2 FALSE Black 2 3 1 0 45 0 0 0
72 1 Male 2 0 FALSE White 2 5 1 0 0 0 0 72
77 2 Female 2 0 FALSE White 2 2 1 0 0 0 0 77
72 3 Male 2 0 TRUE White 2 1 1 0 0 0 0 72
88 2 Female 3 0 FALSE White 2 5 0 0 0 0 0 88
59 2 Female 3 0 TRUE White 2 3 0 0 0 0 0 59
83 3 Female 2 0 FALSE Black 2 1 1 0 83 0 0 0
68 2 Female 2 0 TRUE White 2 5 1 0 0 0 0 68
65 2 Female 3 0 FALSE White 2 2 1 0 0 0 0 65
50 1 Female 2 0 FALSE Black 2 1 0 0 50 0 0 0
73 2 Female 1 0 FALSE White 2 4 1 0 0 0 0 73
60 3 Male 2 0 FALSE White 2 5 0 0 0 0 0 60
62 3 Female 9 2 FALSE White 2 5 0 0 0 0 0 62
37 0 Male 4 2 TRUE White 2 4 0 0 0 0 0 37
50 2 Female 2 0 TRUE White 2 3 1 0 0 0 0 50
56 2 Female 3 0 TRUE White 2 5 1 0 0 0 0 56
39 2 Male 5 3 TRUE White 2 3 0 0 0 0 0 39
48 3 Male 3 0 FALSE White 2 5 0 0 0 0 0 48
67 2 Female 3 2 FALSE White 2 5 1 0 0 0 0 67
63 3 Female 2 0 FALSE Black 2 1 1 0 63 0 0 0
81 2 Female 2 0 TRUE White 2 3 1 0 0 0 0 81
70 2 Female 1 0 TRUE Black 2 1 0 0 70 0 0 0
65 1 Female 2 0 FALSE White 2 2 1 0 0 0 0 65
